,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
2183,0.27958,-2.3241,56.319,-10,12,2,0,0.10526,337.81,0.076936,0.88406,0.027426,-0.024067,2.4868,-0.00060588,0.012336,0.019227,0.012201,-0.0089917,-0.034166,0.0010604,0.0025303,0.0028085,0.010992,0.033015,0.074745,0.13621,0.13614,0.13509,0.13257,0.12978,0.11885,0.086217,0.48365,0.51024,0.60684,0.10226,0.31333,0.63667,0.16851,0.34333,1.9017,0.21972,0.079419,0.077245,0.055556
2184,0.66819,-1.2007,7.0005,6,12,18,0,0.225,73.516,0.12272,0.2513,0.0011797,-0.30185,2.4659,0.0045141,0.0081057,0.013054,0.0029589,-0.0097107,-0.018921,0.00010344,0.00037195,0.00037857,0.00070862,0.0034689,0.0056432,0.018483,0.025805,0.040448,0.069254,0.12693,0.24165,0.46676,0.21846,0.21166,0.71658,0.26641,0.26,0.625,0.37178,1.0067,10.896,1.5444,0.40307,0.29348,0.53846
2185,0.84438,-2.1705,18.141,-17,16,3,2,0.027027,58.246,0.21881,0.23759,0.0036033,0.25538,2.4106,0.013845,0.011151,0.0045633,-0.012002,-0.014207,-0.0033508,0.0058299,0.020476,0.014188,0.013893,0.047747,0.066561,0.14081,0.14099,0.13571,0.11814,0.10896,0.10214,0.084545,0.68482,0.1402,0.60667,0.064397,0.55333,0.58333,0.10615,0.28,2.6374,1.3626,0.046315,0.040792,0.055556
2186,1.5198,-2.5166,11.656,-17,17,0,0,0.037037,12.242,0.14998,0.21058,0.0017273,0.37668,1.9945,0.044724,0.041358,-0.003946,-0.025764,-0.031362,-0.025009,0.00033998,0.00073095,0.00089101,0.0024585,0.0062376,0.0072906,0.025872,0.032701,0.046012,0.07267,0.12657,0.23346,0.44477,0.46942,0.078336,0.98531,0.023502,0.93667,0.99,0.023853,0.083333,0.5245,0.43979,0.020755,0.012614,0
2187,0.90672,-1.7899,1.1747,11,2,13,0,0,1.0022,0.33311,0.03962,0.00012725,0.006974,2.3431,-0.0087008,0.00013582,0.001044,0.0055122,0.0073469,-0.0053381,0.03425,0.065575,0.038873,0.030671,0.014158,0.015869,0.20376,0.201,0.16697,0.10188,0.063959,0.036756,0.02628,0.50127,0.036315,1.316,0.21186,0.94333,1.2967,0.16098,0.79667,2.1033,0.71175,0.29833,0.21203,0.68421
2188,2.0244,-1.0764,15.005,10,0,16,3,0,9.4966,0.51663,0.29843,0.0028323,0.1342,1.4269,0.055461,0.06591,0.020361,-0.030392,-0.052665,-0.058675,0.0081401,0.034594,0.04235,0.019745,0.0092594,0.0096524,0.12369,0.12675,0.12495,0.10286,0.085072,0.11398,0.19897,1.2982,0.04451,0.92172,0.073731,0.8,0.91667,0.079992,0.26333,1.9404,2.9004,0.11292,0.061405,0.71429
2189,2.2246,0.01069,16.36,70,0,80,5,0.021978,72.485,0.47442,0.24392,0.0032818,-0.50161,2.9548,0.00062922,0.003883,0.0073431,0.0074774,0.005645,-0.024978,0.023729,0.05983,0.060367,0.03078,0.01636,0.0047481,0.20352,0.20253,0.17881,0.11901,0.05871,0.028768,0.012842,1.1345,0.19264,0.58161,0.14888,0.27333,0.58,0.25598,0.71667,18.847,16.082,0.20641,0.1224,0.78889
2190,1.2809,-2.6493,18.554,-25,26,1,0,0.14286,521.75,0.16323,0.4519,0.013561,0.36561,1.8065,0.061038,0.061354,-0.0012667,-0.040578,-0.047088,-0.033458,0.0015231,0.0060688,0.0078849,0.0062246,0.048855,0.038365,0.14342,0.14334,0.14182,0.13578,0.12795,0.12195,0.07683,0.54785,0.21968,0.7219,0.015445,0.66,0.72333,0.021395,0.096667,0.58443,0.68338,0.017684,0.013121,0.02439
2191,1.5041,-2.4095,10.993,-8,9,1,0,0.15625,84.411,0.23058,0.35647,0.004316,0.11814,1.6705,0.023495,0.045616,0.032076,-0.023686,-0.041333,-0.03617,0.0024484,0.0095548,0.0097739,0.014634,0.017281,0.045664,0.13838,0.13871,0.13719,0.12995,0.12424,0.11718,0.11499,-0.61607,0.21845,0.90573,0.035218,0.79667,0.91667,0.038884,0.14667,0.89845,0.66613,0.024252,0.014709,0.064516
2192,1.4171,-0.33334,1.9268,16,1,17,0,0.52381,26.311,0.11117,0.39915,0.0033902,-0.3017,2.4634,0.018369,0.017423,0.011805,-0.01018,-0.029058,-0.0083588,0.00037742,0.001538,0.0042612,0.0099116,0.030464,0.055333,0.13452,0.13469,0.13474,0.13406,0.13155,0.12556,0.10299,-0.077411,0.093105,1.2675,0.53041,0.80667,1.0133,0.41848,1.95,7.196,0.72323,0.7629,0.50707,0.75
2193,1.204,-1.7425,18.401,-9,16,7,0,0.42857,429.1,0.15034,0.36396,0.0053961,-1.0235,3.5449,-0.034649,0.0031072,0.02182,0.035911,0.031356,-0.057545,0.0024792,0.0076583,0.012077,0.014192,0.035004,0.078224,0.14085,0.14066,0.13821,0.1307,0.11879,0.10499,0.076173,-0.32416,0.36291,0.63738,0.073697,0.54,0.60667,0.11562,0.25667,4.2503,2.1808,0.056389,0.045619,0.19512
2194,1.7377,-1.0111,8.4084,17,1,18,0,0.066667,40.348,0.3991,0.13883,0.0024678,0.019827,2.22,0.011663,0.0087298,0.0074851,-0.014473,-0.02672,0.013316,0.022243,0.063784,0.046438,0.032038,0.013932,0.011929,0.19562,0.19477,0.17299,0.11014,0.065595,0.038501,0.032022,0.94483,0.26495,0.92433,0.12791,0.75,0.89167,0.13838,0.45667,3.1085,2.5568,0.21439,0.1439,0.65517
2195,1.5706,-2.5223,3.1717,-23,23,0,0,0.16,11.154,0.36349,0.12516,0.0022898,-0.15779,1.8149,-0.011915,0.030067,0.031122,0.0091983,-0.022801,-0.035672,0.012545,0.026603,0.035477,0.032901,0.023215,0.029519,0.16195,0.16171,0.15038,0.1262,0.095772,0.073621,0.070101,0.53799,0.12441,1.1024,0.016001,1.07,1.1033,0.014515,0.063333,0.29415,0.32354,0.017387,0.0092198,0
2196,0.61772,-2.4348,3.3389,-16,20,4,0,0,7.1196,0.30959,0.077304,0.0016251,0.24689,1.4219,0.050352,0.043958,0.0097572,-0.029443,-0.039041,-0.035584,0.016237,0.037924,0.022921,0.027087,0.022992,0.010558,0.13911,0.14053,0.12896,0.10017,0.095557,0.10463,0.15332,0.39521,0.087462,0.77743,0.081818,0.44667,0.78,0.10524,0.66,1.4206,0.4845,0.13905,0.13178,0.088235
2197,0.95551,-0.23121,186.37,14,0,14,0,0.78947,2719.2,0.32994,2.7625,0.5226,0.010414,2.7956,-0.10744,-0.033344,-0.012592,-0.028079,-0.0831,0.26455,0.0012513,0.0073495,0.020941,0.024249,0.038027,0.027731,0.13886,0.13951,0.1397,0.1354,0.12047,0.10815,0.098354,-0.84625,0.98751,1.3388,1.0115,0.40333,0.90667,0.75558,3.2433,10.897,0.78679,1.0341,0.83177,0.83333
2198,0.47804,-2.4969,6.4124,-14,23,9,0,0,42.319,0.4995,0.17771,0.0013634,0.033164,2.0217,0.033874,0.027548,0.0039076,-0.016018,-0.023654,-0.025657,0.017513,0.057163,0.054897,0.034043,0.009252,0.016617,0.18649,0.18554,0.16961,0.1157,0.066041,0.03987,0.047269,0.86,0.10204,0.86341,0.1002,0.46333,0.86667,0.11605,0.73,2.1811,1.3281,0.16813,0.15442,0.13333
2199,1.0486,-1.5443,2.3525,0,5,5,0,0.034483,7.5822,0.45564,0.17329,0.00069224,-0.056952,1.9371,-0.01375,-0.0043061,0.013078,0.024743,0.0051384,-0.024903,0.0013968,0.0053856,0.0058558,0.004639,0.0020967,0.0088241,0.055815,0.061328,0.070507,0.08634,0.1233,0.20345,0.37106,0.40828,0.18738,1.0029,0.17754,0.30667,1.0267,0.17703,0.96333,2.5728,1.1633,0.22224,0.19603,0.39286
2200,0.67209,-1.7667,6.6549,-3,14,11,0,0.21951,58.309,0.20905,0.14746,0.0026656,-0.33042,2.7374,-0.017333,0.0025156,0.028883,0.029021,-0.009215,-0.033872,0.0081958,0.013939,0.010417,0.021233,0.026115,0.047162,0.15173,0.15089,0.14291,0.12941,0.11995,0.10049,0.077561,0.32907,0.12607,0.66732,0.13558,0.32333,0.66667,0.20318,1.0367,3.7973,1.9831,0.17398,0.15838,0.225
2201,0.16705,-2.25,55.279,-13,19,6,0,0.51852,302.8,0.18429,1.1133,0.019339,0.11809,2.4431,0.013245,-0.019034,-0.015382,-0.011567,-0.0051166,0.037854,0.00079071,0.0042419,0.0096429,0.010352,0.019916,0.051553,0.11218,0.11387,0.11651,0.11913,0.12345,0.14099,0.17738,1.0581,0.51392,1.0832,0.23152,0.33667,1.1633,0.21374,0.87667,3.6857,0.35389,0.1636,0.14669,0.15385
2202,1.3863,-2.2352,14.574,-24,26,2,0,0.022727,46.874,0.44746,0.23545,0.0030763,0.15107,1.891,0.065939,0.044622,0.0018185,-0.029059,-0.038265,-0.045056,0.019329,0.047211,0.057111,0.030989,0.018778,0.013102,0.18924,0.18834,0.16959,0.12368,0.069189,0.042647,0.030788,1.059,0.20695,0.60265,0.030292,0.52333,0.61167,0.050265,0.12,1.831,1.2224,0.029082,0.023778,0.11628
2203,1.3322,-2.1476,3.1528,1,3,4,0,0,2.5681,0.37337,0.068835,0.00036659,0.25042,1.9826,0.013145,-0.0070208,-0.016067,-0.007395,0.0046671,0.012671,0.031052,0.062819,0.039824,0.031172,0.0074334,0.012315,0.19038,0.18877,0.15923,0.099423,0.065674,0.047649,0.064249,0.70622,0.059313,0.94131,0.062508,0.89333,0.92,0.066406,0.32333,1.101,1.1721,0.069208,0.056919,0.14815
2204,0.7115,-1.4258,1.9256,2,4,6,0,0.11538,7.4142,0.27415,0.064425,0.00085321,-0.016283,1.6813,-0.016097,0.0041372,0.022497,0.019706,-0.0068182,-0.023425,0.018012,0.030085,0.0246,0.021281,0.01852,0.038126,0.16287,0.16221,0.14514,0.11713,0.096796,0.084083,0.08115,0.39634,0.074007,0.96295,0.27399,0.25667,1.0417,0.28454,1.0633,5.2976,0.78232,0.35303,0.30219,0.4
2205,1.5339,-2.2065,5.167,-9,9,0,0,0,2.4906,0.45403,0.17311,0.00028194,0.22004,1.8033,0.017611,0.017846,0.0032066,-0.0093327,-0.015307,-0.014024,0.01323,0.036012,0.035676,0.03504,0.021293,0.013335,0.16501,0.16539,0.15387,0.12181,0.092967,0.071071,0.075295,0.60238,0.038025,0.76694,0.025528,0.70333,0.77333,0.033285,0.10667,0.9511,0.83013,0.022275,0.013044,0
2206,1.0766,-0.9271,3.8635,20,0,32,6,0,22.862,0.32693,0.067783,0.00082269,0.093508,2.1995,0.0041706,0.0017487,-0.0023367,-0.0042013,-0.001797,0.0024158,0.029545,0.070813,0.043815,0.021455,0.0090916,0.021767,0.20139,0.19863,0.16946,0.099565,0.057503,0.039347,0.037615,0.3787,0.091816,0.45059,0.14188,0.32,0.39833,0.31488,0.46,14.912,6.3768,0.20455,0.14082,0.67213
2207,1.7047,-1.8612,12.65,-14,15,1,0,0,10.208,0.4248,0.27987,0.0012733,0.12919,1.9077,-0.0013039,0.032175,0.030354,-0.0062545,-0.028255,-0.026715,0.013896,0.032524,0.037311,0.037864,0.015046,0.037714,0.17404,0.1735,0.15974,0.12747,0.090823,0.055779,0.044293,1.0614,0.089886,0.99238,0.050134,0.86,1,0.050519,0.21,1.0537,0.71881,0.034163,0.022071,0.18519
2208,1.713,-2.0852,19.953,-4,6,2,0,0.09375,43.306,0.43904,0.34286,0.0050468,0.098043,2.0363,0.026597,0.046794,0.013647,-0.027381,-0.027983,-0.031675,0.011354,0.033891,0.040087,0.031848,0.0154,0.024691,0.17582,0.17535,0.16409,0.13038,0.090678,0.059946,0.04647,1.3621,0.10364,0.86625,0.028533,0.82667,0.85833,0.032939,0.093333,0.89947,1.039,0.03734,0.02387,0.19355
2209,1.3218,-2.4817,45.389,-21,21,0,0,0.035714,390.59,0.20027,0.44376,0.0017844,-0.18282,1.954,-0.033465,-0.0094631,0.029224,0.041385,0.0042647,-0.031946,0.0055823,0.012387,0.015902,0.01462,0.033799,0.048376,0.15099,0.15071,0.14517,0.13286,0.11711,0.10278,0.069718,1.5863,0.12111,0.98369,0.034823,0.93333,0.98167,0.0354,0.11,0.86482,0.37613,0.022194,0.017791,0.037037
2210,1.5882,-3.0035,17.367,-39,39,0,0,0.073171,123.38,0.41176,0.30207,0.005593,-0.017562,1.7066,0.059072,0.061027,0.028485,-0.026352,-0.058466,-0.063765,0.010729,0.027753,0.029338,0.025147,0.022434,0.011405,0.13588,0.13721,0.13068,0.11134,0.098871,0.1074,0.15181,1.1246,0.17061,0.6987,0.0077056,0.67667,0.7,0.011029,0.033333,0.36607,0.33395,0.007303,0.0044498,0
2211,1.3247,-2.2419,6.419,-59,60,3,1,0.022727,22.076,0.38455,0.16122,0.0012975,0.74543,2.0601,0.05827,0.030012,-0.011457,-0.026533,-0.027295,-0.022996,0.014475,0.037356,0.028883,0.032305,0.022579,0.020351,0.16843,0.16825,0.15486,0.11968,0.095174,0.071506,0.066142,-0.49023,0.06279,0.60939,0.033043,0.56,0.605,0.054223,0.2,3.1895,1.7723,0.019165,0.014686,0.045977
2212,1.4944,-2.4028,4.9934,-28,28,0,0,0,8.4369,0.39924,0.094384,0.0031043,-0.21005,1.4774,0.050341,0.055126,0.04033,-0.016326,-0.060147,-0.069323,0.03939,0.064869,0.050209,0.024677,0.0096356,0.0099254,0.21104,0.20821,0.16887,0.10412,0.054822,0.031098,0.023136,0.68679,0.067657,0.68285,0.014655,0.66,0.68,0.021461,0.066667,0.65198,0.53697,0.011856,0.0076143,0
2213,0.79,-1.7961,9.4496,1,8,9,0,0,9.2298,0.44381,0.38243,0.0017448,-0.22734,2.3586,-0.023904,-0.00070482,0.020984,0.021966,-0.0010523,-0.017289,0.0049689,0.025976,0.039376,0.035913,0.015796,0.044173,0.16443,0.16428,0.1594,0.13403,0.097037,0.062947,0.051671,0.83652,0.070886,1.0048,0.1792,0.46667,1.0133,0.17834,1.1333,2.4633,0.72649,0.27448,0.2344,0.28571
2214,1.5099,-0.55736,31.386,24,2,26,0,0,301.97,0.40281,1.1002,0.020791,0.34943,2.5095,0.0013547,-0.020396,-0.028748,-0.018266,0.002317,0.063738,0.0018554,0.013281,0.031591,0.034104,0.047293,0.016182,0.16025,0.16025,0.15846,0.14532,0.11407,0.081006,0.036345,1.018,0.28258,0.85793,0.26139,0.26,0.84333,0.30467,1.4433,7.6381,3.7765,0.2942,0.23246,0.66667
2215,0.94987,-1.4782,5.7692,7,1,8,0,0,13.721,0.45542,0.12901,0.0013125,-0.046546,2.014,0.0049988,0.03139,0.031868,-0.0058994,-0.028023,-0.034335,0.026685,0.054399,0.05433,0.022668,0.0058697,0.012529,0.18979,0.1892,0.16358,0.11135,0.061671,0.047794,0.060136,-0.80855,0.11842,0.83414,0.17394,0.64,0.83333,0.20852,1.04,3.7832,1.3467,0.22666,0.21126,0.25
2216,1.3743,-2.7186,7.2125,-32,32,0,0,0,5.9982,0.33933,0.10976,0.0023039,-0.44568,1.7301,0.010358,0.042803,0.04827,0.015689,-0.046121,-0.070998,0.02397,0.055009,0.0355,0.028745,0.024727,0.011155,0.1841,0.18318,0.16034,0.10757,0.076833,0.05756,0.051313,0.80325,0.063889,0.77213,0.012219,0.75,0.77333,0.015825,0.05,0.47368,0.34105,0.009241,0.0054439,0
2217,2.1547,-0.83275,7.9575,2,1,3,0,0.125,72.213,0.096962,0.10866,0.00093466,-0.39142,2.0638,-0.019983,-0.014307,0.0073249,0.016004,0.015854,-0.0048928,0.0049105,0.0089293,0.0051535,0.011484,0.023691,0.059368,0.14014,0.14002,0.13559,0.12763,0.12444,0.11719,0.10146,-0.37179,0.20857,0.81354,0.052542,0.73667,0.8,0.064585,0.16667,0.81588,0.66376,0.045035,0.028008,0.33333
2218,1.0415,-1.8453,14.253,-1,3,2,0,0,39.47,0.28106,0.27908,0.0024378,-0.15849,2.0881,-0.012854,0.011292,0.02098,-0.0068645,-0.011402,-0.0011516,0.0063955,0.018103,0.020159,0.018113,0.011208,0.05377,0.1543,0.15408,0.14774,0.12985,0.11015,0.09283,0.083306,0.93407,0.27644,0.80875,0.092735,0.71333,0.77333,0.11466,0.28667,1.3787,0.47398,0.038055,0.029187,0.13333
2219,1.5581,-2.5325,9.4754,-14,14,0,0,0,19.193,0.5174,0.36946,0.0012556,0.13994,2.1492,-0.016402,-0.0023945,0.02887,0.029981,-0.010898,-0.029157,0.0062423,0.031223,0.050187,0.036413,0.013478,0.030056,0.17448,0.17427,0.16803,0.13681,0.086679,0.052363,0.039773,1.0387,0.14936,1.1399,0.027671,1.0767,1.1433,0.024276,0.10667,0.45936,0.50006,0.032236,0.021078,0.13043
2220,1.7918,-2.3929,1.5532,-13,13,0,0,0,1.1658,0.27476,0.052032,0.00034493,0.30979,2.4147,-0.0050857,0.016108,0.018762,-0.0039717,-0.0086527,-0.01716,0.023947,0.038641,0.033485,0.026697,0.026955,0.031136,0.18323,0.18158,0.15765,0.11906,0.085639,0.05929,0.032696,-0.40895,0.029299,1.1555,0.023987,1.1067,1.1567,0.020759,0.096667,0.36448,0.4731,0.029899,0.017019,0.090909
2221,1.0935,-3.254,54.89,-23,23,0,0,0.096774,343.69,0.1331,0.78724,0.0078625,-0.00064421,1.9747,-0.02029,-0.011,-0.00039659,-0.00022054,0.0092242,0.022683,0.0012977,0.0047221,0.0066115,0.010608,0.016216,0.066653,0.13213,0.13238,0.13166,0.12811,0.124,0.12153,0.12408,-1.1258,0.31303,0.90075,0.0091372,0.87,0.9,0.010144,0.053333,0.22084,0.28865,0.012049,0.0085141,0
2222,1.1558,-1.868,18.461,-7,11,4,0,0,12.031,0.50738,0.33711,0.0011744,-0.24516,1.8852,-0.0099116,0.013314,0.027131,0.015288,-0.015859,-0.029962,0.01598,0.048223,0.055261,0.042635,0.010743,0.017934,0.18952,0.18905,0.17308,0.12736,0.074101,0.033059,0.023047,1.6024,0.093905,1.0219,0.1142,0.59,1.0267,0.11176,0.71667,1.7434,0.84487,0.17474,0.15883,0.26923
2223,2.1102,-1.709,7.082,-16,16,0,0,0,4.0686,0.35601,0.13786,0.00061726,0.19509,2.0023,-0.023951,0.010008,0.033271,0.011191,-0.01455,-0.015969,0.018781,0.045654,0.032305,0.040347,0.01667,0.029619,0.18434,0.18329,0.16452,0.11891,0.086727,0.04728,0.031566,-1.0173,0.067261,1.2041,0.036055,1.1367,1.2033,0.029944,0.13,0.55152,0.40973,0.027943,0.017065,0.045455
2224,2.0637,-2.0431,5.8327,-21,21,0,0,0.071429,20.498,0.31646,0.094685,0.0043381,0.008383,1.7878,-0.0078066,0.050507,0.076556,0.015668,-0.056409,-0.078516,0.029978,0.039203,0.034115,0.019234,0.015276,0.025273,0.18678,0.18486,0.15491,0.11576,0.081783,0.063206,0.049615,0.83016,0.082316,0.90056,0.017059,0.86,0.90167,0.018943,0.086667,0.64035,0.64035,0.017195,0.010014,0
2225,0.1431,-2.2103,16.343,1,3,4,0,0.076923,78.579,0.2613,0.28733,0.0084626,-0.025942,1.7365,0.036233,0.079054,0.048139,-0.023067,-0.06777,-0.072588,0.0075108,0.017035,0.021949,0.029093,0.01165,0.056508,0.15308,0.1528,0.14571,0.12956,0.10938,0.084705,0.081017,0.75597,0.2458,0.70077,0.15652,0.28333,0.73667,0.22335,0.58333,1.869,0.90853,0.17787,0.15632,0.33333
2226,1.1314,-1.8522,7.4218,0,7,5,-1,0.055556,47.259,0.28234,0.20828,0.001629,0.028865,1.7631,0.0097169,0.044214,0.030131,-0.013618,-0.032612,-0.037831,0.0053413,0.017423,0.015121,0.015657,0.019112,0.038453,0.13465,0.13553,0.13247,0.11979,0.1141,0.11714,0.1352,-0.58783,0.11655,0.76898,0.087294,0.66333,0.74167,0.11352,0.31,3.5562,1.6125,0.045349,0.028721,0.28571
2227,0.284,-1.8975,10.883,17,0,17,0,0.17073,119.84,0.095697,0.32372,0.0053522,-0.53712,1.9713,-0.018876,-0.0049626,0.026744,0.02101,-0.0094443,-0.014472,0.00073852,0.0038649,0.0039847,0.0070669,0.020849,0.05704,0.12963,0.13013,0.13047,0.12877,0.12916,0.13085,0.12744,0.30536,0.25679,0.68894,0.18441,0.38333,0.54,0.26766,0.58667,10.635,0.90961,0.33994,0.070436,1
2228,0.597,-1.3383,7.7972,1,12,15,1,0,7.2975,0.34056,0.17595,0.0014117,0.055862,1.5152,0.039172,0.037079,0.013084,-0.015558,-0.034427,-0.039351,0.010264,0.043253,0.031206,0.04011,0.039657,0.012417,0.17665,0.17631,0.16646,0.12403,0.094459,0.057607,0.027579,0.45455,0.0804,0.84515,0.29506,0.62667,0.71,0.34912,0.88333,9.1596,0.31947,0.4332,0.34181,0.40625
2229,1.2321,-2.9837,2.9795,-20,20,0,0,0,2.5939,0.27344,0.090699,0.00058765,0.25807,1.9073,-0.021198,0.0064977,0.030717,0.015797,-0.0136,-0.018214,0.0058574,0.020123,0.017011,0.014543,0.013368,0.027348,0.095645,0.099294,0.10116,0.095685,0.10813,0.15079,0.25105,0.37764,0.03344,1.1164,0.031194,1.0067,1.1267,0.027942,0.13667,0.45647,0.25379,0.018245,0.01421,0.041667
2230,1.8971,-1.9564,3.5454,-11,13,2,0,0.088235,20.999,0.30975,0.088878,0.00057892,-0.39293,2.0849,0.011015,0.018794,0.015157,0.00014606,-0.015991,-0.029121,0.02181,0.035331,0.031174,0.024301,0.011724,0.039848,0.17771,0.17673,0.15493,0.11962,0.088461,0.064851,0.053517,0.55691,0.080743,0.80853,0.022862,0.75667,0.81333,0.028276,0.083333,0.76537,0.9977,0.029656,0.017051,0.090909
2231,1.7614,-2.0914,14.358,-6,6,0,0,0,10.604,0.49111,0.27005,0.00085655,0.2822,2.2269,0.038832,0.021948,-0.0010508,-0.011142,-0.017888,-0.030699,0.012787,0.060316,0.058188,0.0393,0.020629,0.006643,0.19324,0.19285,0.1803,0.1219,0.066761,0.031582,0.015509,1.3014,0.090377,0.8696,0.016132,0.83,0.87333,0.018551,0.066667,0.47764,0.73597,0.023746,0.013007,0.03125
2232,1.5533,-3.0886,20.978,-38,38,0,0,0,159.59,0.28558,0.26601,0.0040538,-0.48113,3.5982,-0.0019124,-0.0042893,0.0025504,0.0085215,0.0076141,-0.012484,0.010007,0.030659,0.031902,0.017929,0.022279,0.043991,0.16694,0.16671,0.15671,0.12606,0.094574,0.076998,0.055244,1.022,0.22244,0.64015,0.0054253,0.62,0.64,0.008475,0.03,0.26225,0.3645,0.0073664,0.0050407,0
2233,1.3134,-2.549,2.7998,-19,19,0,0,0.064516,5.243,0.44836,0.14991,0.0014837,-0.16801,1.6983,-0.0010367,0.034367,0.041271,0.007956,-0.034952,-0.047606,0.0088961,0.03013,0.036059,0.026063,0.014216,0.02611,0.15022,0.15083,0.14434,0.11946,0.09355,0.087479,0.11265,0.48892,0.048902,0.9186,0.028268,0.87333,0.91333,0.030773,0.093333,0.84092,0.44633,0.017051,0.010371,0
2234,1.4018,-2.6788,6.1452,-30,30,0,0,0,5.1198,0.31218,0.093234,0.0010374,-0.083987,1.9419,-0.017769,0.023297,0.03503,0.013744,-0.01804,-0.036261,0.022853,0.063741,0.037001,0.02616,0.021182,0.011225,0.18426,0.18418,0.16275,0.10181,0.070537,0.056298,0.058012,-0.63901,0.10552,0.82333,0.024782,0.78667,0.81667,0.030099,0.086667,0.80972,0.29555,0.0089706,0.005188,0
2235,0.44909,-2.3812,6.7816,-8,12,4,0,0.1875,65.017,0.21415,0.35401,0.0020766,-0.15737,1.9636,-0.018625,-0.0023491,0.026702,0.028884,-0.013531,-0.021081,0.0024042,0.0087918,0.012401,0.01481,0.05076,0.033164,0.15251,0.14704,0.14473,0.13616,0.12457,0.11075,0.061912,0.4038,0.13598,0.89885,0.12257,0.30333,0.92667,0.13636,0.66667,1.9479,0.81585,0.13528,0.12624,0.12903
2236,1.798,-1.5965,13.514,18,4,22,0,0.1791,71.952,0.59202,0.58619,0.0042586,-0.029195,2.6067,0.0014911,0.0074372,0.011642,0.0074487,-0.013765,-0.014253,0.0060023,0.024441,0.053196,0.050626,0.021721,0.0035801,0.17497,0.1741,0.1685,0.14516,0.094429,0.048709,0.034567,0.27115,0.14493,0.4209,0.02531,0.35333,0.42,0.060134,0.14333,2.8057,5.1161,0.045167,0.031474,0.18182
2237,1.5126,-1.6141,8.0312,8,0,8,0,0.15625,96.884,0.28829,0.33859,0.0031708,-0.35044,2.0559,-0.014166,0.011394,0.029044,0.020639,-0.0094331,-0.037479,0.0028877,0.0054797,0.0093779,0.011618,0.020586,0.024084,0.088444,0.091786,0.095915,0.10452,0.12309,0.16669,0.25552,0.47928,0.20648,0.87365,0.075806,0.69667,0.89667,0.086769,0.26667,2.2306,1.3926,0.045685,0.023769,0.32258
2238,0.38648,-1.3485,90.764,-2,16,16,1,0.46154,1218.7,0.12786,1.8074,0.040993,0.036975,2.0045,0.10349,0.093562,0.037794,-0.037192,-0.092583,-0.10507,0.00052761,0.0018541,0.0043044,0.0086475,0.036757,0.032599,0.10368,0.10587,0.10982,0.11685,0.13029,0.15705,0.19175,0.24493,0.72296,0.69709,0.29743,0.38333,0.59,0.42668,1.5767,11.073,1.2241,0.46544,0.38153,0.44737
2239,1.5696,-2.322,10.721,-34,34,0,0,0.02381,34.606,0.3228,0.13975,0.0016258,0.26027,2.2993,0.051972,0.025214,-0.0035421,-0.01321,-0.021005,-0.039429,0.015743,0.05462,0.031849,0.017737,0.018218,0.018141,0.18193,0.18151,0.16609,0.11212,0.081611,0.066752,0.053695,-0.89738,0.11802,0.6596,0.013659,0.62667,0.66,0.020707,0.063333,0.68463,0.52051,0.010161,0.0058272,0
2240,1.0986,-2.2076,4.0625,-5,6,1,0,0,11.421,0.27404,0.093414,0.0012076,-0.30803,2.2134,-0.02167,-0.011693,0.0149,0.031807,0.0063129,-0.019658,0.015026,0.034477,0.029333,0.020784,0.022961,0.041303,0.17181,0.17102,0.15604,0.12166,0.092528,0.072559,0.050498,-0.66544,0.13144,1.1525,0.085614,0.92,1.1667,0.074285,0.34,1.3796,0.79248,0.053451,0.036583,0.30435
2241,1.7677,-0.75477,7.2073,11,0,11,0,0.14286,24.453,0.33982,0.22617,0.001318,-0.29218,2.6206,0.0058439,0.0065158,0.0072106,0.0053526,-0.006128,-0.018795,0.0058591,0.017278,0.01862,0.022252,0.034053,0.048205,0.14817,0.14793,0.14241,0.12698,0.11147,0.097119,0.079645,0.54171,0.17061,0.71548,0.093568,0.59667,0.68,0.13078,0.26333,1.576,1.9661,0.13188,0.078465,0.76923
2242,0.39599,-2.4244,12.644,-31,37,8,1,0.017544,112.98,0.49495,0.27665,0.0042692,0.15252,2.0854,0.0018868,0.03842,0.033378,-0.0097618,-0.029857,-0.034066,0.017278,0.052106,0.060497,0.035643,0.019992,0.011421,0.19203,0.19131,0.17476,0.12387,0.065642,0.034383,0.021065,0.92257,0.12356,0.93123,0.12871,0.37,0.96,0.13822,0.65,3.9058,1.0488,0.13645,0.12751,0.14286
2243,2.3567,0.62985,23.278,15,0,15,0,0.47059,189.71,0.10043,0.48894,0.014936,0.024209,2.6113,0.012918,0.016342,-0.003471,-0.025995,-0.013566,0.013771,0.0014954,0.0031032,0.0034542,0.0080772,0.031411,0.064429,0.13547,0.13545,0.13427,0.13171,0.12937,0.12371,0.098042,0.20417,0.43713,0.54608,0.1628,0.25333,0.53667,0.29813,0.67333,3.9727,3.9921,0.20281,0.1218,0.75
